id,activity,application,application_id,attachments,author.accent_color,author.avatar,author.avatar_decoration_data,author.avatar_decoration_data.asset,author.avatar_decoration_data.expires_at,author.avatar_decoration_data.sku_id,author.banner,author.banner_color,author.clan,author.discriminator,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call.ended_timestamp,call.participants.0,call.participants.1,channel_id,components,content,date,edited_timestamp,embeds,flags,interaction,mention_channels,mention_everyone,mentions,message_reference,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1293384107690164254,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-09T01:27:15.506000+00:00,1245743697191239704,,1260185270637297716,,,2024-10-09T01:26:41.188Z,,,0,,,false,,,,false,,,,,,,,,2024-10-09T01:26:41.188000+00:00,false,3,method1909,
1293383533053743124,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-09T01:24:58.913000+00:00,1245743697191239704,,1260185270637297716,,,2024-10-09T01:24:24.184Z,,,0,,,false,,,,false,,,,,,,,,2024-10-09T01:24:24.184000+00:00,false,3,method1909,
1293240502673735690,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-08T22:08:00.722000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-08T15:56:03.084Z,,,0,,,false,,,,false,,,,,,,,,2024-10-08T15:56:03.084000+00:00,false,3,method1909,
1293230956341231616,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-08T15:55:52.353000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-08T15:18:07.061Z,,,0,,,false,,,,false,,,,,,,,,2024-10-08T15:18:07.061000+00:00,false,3,method1909,
1293208417242054760,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-08T13:56:32.612000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-08T13:48:33.321Z,,,0,,,false,,,,false,,,,,,,,,2024-10-08T13:48:33.321000+00:00,false,3,method1909,
1293201241568186398,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-08T13:20:38.925000+00:00,1245743697191239704,,1260185270637297716,,,2024-10-08T13:20:02.507Z,,,0,,,false,,,,false,,,,,,,,,2024-10-08T13:20:02.507000+00:00,false,3,method1909,
1292784527328018442,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-07T10:54:58.802000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-07T09:44:10.090Z,,,0,,,false,,,,false,,,,,,,,,2024-10-07T09:44:10.090000+00:00,false,3,method1909,
1292514451353768077,,,,,,f299d2f98a380b47370b6d42f7398186,,,,,,,,0,0,,1260176972202381359,,0,_kafkasdaughter,2024-10-06T19:33:00.092000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-06T15:50:58.960Z,,,0,,,false,,,,false,,,,,,,,,2024-10-06T15:50:58.960000+00:00,false,3,_kafkasdaughter,
1292468304513859664,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-06T12:50:10.514000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-06T12:47:36.696Z,,,0,,,false,,,,false,,,,,,,,,2024-10-06T12:47:36.696000+00:00,false,3,method1909,
1292458237203058800,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-06T12:09:20.567000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-06T12:07:36.462Z,,,0,,,false,,,,false,,,,,,,,,2024-10-06T12:07:36.462000+00:00,false,3,method1909,
1292436087079436352,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-06T11:32:21.169000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-06T10:39:35.461Z,,,0,,,false,,,,false,,,,,,,,,2024-10-06T10:39:35.461000+00:00,false,3,method1909,
1292430355793576039,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-06T10:26:12.239000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-06T10:16:49.016Z,,,0,,,false,,,,false,,,,,,,,,2024-10-06T10:16:49.016000+00:00,false,3,method1909,
1292278245122768969,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-06T00:12:39.782000+00:00,1245743697191239704,,1260185270637297716,,,2024-10-06T00:12:23.006Z,,,0,,,false,,,,false,,,,,,,,,2024-10-06T00:12:23.006000+00:00,false,3,method1909,
1292182122387341392,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-05T17:51:53.869000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-05T17:50:25.560Z,,,0,,,false,,,,false,,,,,,,,,2024-10-05T17:50:25.560000+00:00,false,3,method1909,
1292170500176482394,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-05T17:35:30.060000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-05T17:04:14.609Z,,,0,,,false,,,,false,,,,,,,,,2024-10-05T17:04:14.609000+00:00,false,3,method1909,
1292017376350699537,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-05T09:14:29.782000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-05T06:55:47.044Z,,,0,,,false,,,,false,,,,,,,,,2024-10-05T06:55:47.044000+00:00,false,3,method1909,
1291954290449186897,,,,,,f299d2f98a380b47370b6d42f7398186,,,,,,,,0,0,,1260176972202381359,,0,_kafkasdaughter,2024-10-05T02:45:25.482000+00:00,1260176972202381359,,1260185270637297716,,,2024-10-05T02:45:06.193Z,,,0,,,false,,,,false,,,,,,,,,2024-10-05T02:45:06.193000+00:00,false,3,_kafkasdaughter,
1291817776746463254,,,,,,f299d2f98a380b47370b6d42f7398186,,,,,,,,0,0,,1260176972202381359,,0,_kafkasdaughter,2024-10-04T22:47:16.580000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-04T17:42:38.790Z,,,0,,,false,,,,false,,,,,,,,,2024-10-04T17:42:38.790000+00:00,false,3,_kafkasdaughter,
1291797572641357889,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-04T16:22:50.484000+00:00,1245743697191239704,,1260185270637297716,,,2024-10-04T16:22:21.756Z,,,0,,,false,,,,false,,,,,,,,,2024-10-04T16:22:21.756000+00:00,false,3,method1909,
1291778911356846213,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-04T15:13:58.861000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-04T15:08:12.559Z,,,0,,,false,,,,false,,,,,,,,,2024-10-04T15:08:12.559000+00:00,false,3,method1909,
1291760761411993640,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-04T14:07:29.890000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-04T13:56:05.275Z,,,0,,,false,,,,false,,,,,,,,,2024-10-04T13:56:05.275000+00:00,false,3,method1909,
1291585956868001802,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-04T02:22:00.142000+00:00,1245743697191239704,,1260185270637297716,,,2024-10-04T02:21:28.624Z,,,0,,,false,,,,false,,,,,,,,,2024-10-04T02:21:28.624000+00:00,false,3,method1909,
1291579422440427530,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-04T01:56:11.212000+00:00,1245743697191239704,,1260185270637297716,,,2024-10-04T01:55:30.695Z,,,0,,,false,,,,false,,,,,,,,,2024-10-04T01:55:30.695000+00:00,false,3,method1909,
1291578973498638428,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-04T01:54:17.773000+00:00,1245743697191239704,,1260185270637297716,,,2024-10-04T01:53:43.659Z,,,0,,,false,,,,false,,,,,,,,,2024-10-04T01:53:43.659000+00:00,false,3,method1909,
1291407628244619264,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-04T01:50:46.354000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-03T14:32:51.767Z,,,0,,,false,,,,false,,,,,,,,,2024-10-03T14:32:51.767000+00:00,false,3,method1909,
1291222180633247835,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-03T02:16:33.028000+00:00,1245743697191239704,,1260185270637297716,,,2024-10-03T02:15:57.611Z,,,0,,,false,,,,false,,,,,,,,,2024-10-03T02:15:57.611000+00:00,false,3,method1909,
1291019284671238214,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-03T01:29:38.793000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-02T12:49:43.444Z,,,0,,,false,,,,false,,,,,,,,,2024-10-02T12:49:43.444000+00:00,false,3,method1909,
1290871429868556391,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-02T07:42:11.141000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-02T03:02:12.112Z,,,0,,,false,,,,false,,,,,,,,,2024-10-02T03:02:12.112000+00:00,false,3,method1909,
1290870995460034600,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-02T03:00:54.444000+00:00,1245743697191239704,,1260185270637297716,,,2024-10-02T03:00:28.541Z,,,0,,,false,,,,false,,,,,,,,,2024-10-02T03:00:28.541000+00:00,false,3,method1909,
1290665033046429777,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-10-01T22:09:32.205000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-10-01T13:22:03.275Z,,,0,,,false,,,,false,,,,,,,,,2024-10-01T13:22:03.275000+00:00,false,3,method1909,
1290226346261479455,,,,,,f299d2f98a380b47370b6d42f7398186,,,,,,,,0,0,,1260176972202381359,,0,_kafkasdaughter,2024-10-01T06:50:58.051000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-30T08:18:52.195Z,,,0,,,false,,,,false,,,,,,,,,2024-09-30T08:18:52.195000+00:00,false,3,_kafkasdaughter,
1290225526803267615,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-30T08:17:10.974000+00:00,1245743697191239704,,1260185270637297716,,,2024-09-30T08:15:36.821Z,,,0,,,false,,,,false,,,,,,,,,2024-09-30T08:15:36.821000+00:00,false,3,method1909,
1290198517717139467,,,,,,f299d2f98a380b47370b6d42f7398186,,,,,,,,0,0,,1260176972202381359,,0,_kafkasdaughter,2024-09-30T08:15:33.814000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-30T06:28:17.353Z,,,0,,,false,,,,false,,,,,,,,,2024-09-30T06:28:17.353000+00:00,false,3,_kafkasdaughter,
1289858670775238687,,,,,,f299d2f98a380b47370b6d42f7398186,,,,,,,,0,0,,1260176972202381359,,0,_kafkasdaughter,2024-09-29T11:21:36.738000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-29T07:57:51.528Z,,,0,,,false,,,,false,,,,,,,,,2024-09-29T07:57:51.528000+00:00,false,3,_kafkasdaughter,
1289844564328448050,,,,,,f299d2f98a380b47370b6d42f7398186,,,,,,,,0,0,,1260176972202381359,,0,_kafkasdaughter,2024-09-29T07:07:18.838000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-29T07:01:48.289Z,,,0,,,false,,,,false,,,,,,,,,2024-09-29T07:01:48.289000+00:00,false,3,_kafkasdaughter,
1289693987870867486,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-29T07:00:15.994000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-28T21:03:28.064Z,,,0,,,false,,,,false,,,,,,,,,2024-09-28T21:03:28.064000+00:00,false,3,method1909,
1289632278812692491,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-28T19:13:12.367000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-28T16:58:15.478Z,,,0,,,false,,,,false,,,,,,,,,2024-09-28T16:58:15.478000+00:00,false,3,method1909,
1289508910406963203,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-28T08:48:43.870000+00:00,1245743697191239704,,1260185270637297716,,,2024-09-28T08:48:02.158Z,,,0,,,false,,,,false,,,,,,,,,2024-09-28T08:48:02.158000+00:00,false,3,method1909,
1289497750886551553,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-28T08:35:12.713000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-28T08:03:41.521Z,,,0,,,false,,,,false,,,,,,,,,2024-09-28T08:03:41.521000+00:00,false,3,method1909,
1289444675333132369,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,,1245743697191239704,,1260185270637297716,,,2024-09-28T04:32:47.323Z,,,0,,,false,,,,false,,,,,,,,,2024-09-28T04:32:47.323000+00:00,false,3,method1909,
1289251370968551495,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-27T19:05:54.294000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-27T15:44:39.971Z,,,0,,,false,,,,false,,,,,,,,,2024-09-27T15:44:39.971000+00:00,false,3,method1909,
1289216220683309116,,,,,,f299d2f98a380b47370b6d42f7398186,,,,,,,,0,0,,1260176972202381359,,0,_kafkasdaughter,2024-09-27T15:44:26.820000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-27T13:24:59.490Z,,,0,,,false,,,,false,,,,,,,,,2024-09-27T13:24:59.490000+00:00,false,3,_kafkasdaughter,
1289216088017735681,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-27T13:24:46.007000+00:00,1245743697191239704,,1260185270637297716,,,2024-09-27T13:24:27.860Z,,,0,,,false,,,,false,,,,,,,,,2024-09-27T13:24:27.860000+00:00,false,3,method1909,
1289196002644852790,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-27T12:04:58.337000+00:00,1245743697191239704,,1260185270637297716,,,2024-09-27T12:04:39.134Z,,,0,,,false,,,,false,,,,,,,,,2024-09-27T12:04:39.134000+00:00,false,3,method1909,
1289106277812670464,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-27T07:10:49.926000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-27T06:08:07.067Z,,,0,,,false,,,,false,,,,,,,,,2024-09-27T06:08:07.067000+00:00,false,3,method1909,
1289059026478301317,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-27T03:00:31.820000+00:00,1245743697191239704,,1260185270637297716,,,2024-09-27T03:00:21.471Z,,,0,,,false,,,,false,,,,,,,,,2024-09-27T03:00:21.471000+00:00,false,3,method1909,
1288970251391860776,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-27T02:49:49.755000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-26T21:07:35.841Z,,,0,,,false,,,,false,,,,,,,,,2024-09-26T21:07:35.841000+00:00,false,3,method1909,
1288924761157795871,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-26T18:07:12.633000+00:00,1245743697191239704,,1260185270637297716,,,2024-09-26T18:06:50.124Z,,,0,,,false,,,,false,,,,,,,,,2024-09-26T18:06:50.124000+00:00,false,3,method1909,
1288869050142691368,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-26T18:03:12.399000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-26T14:25:27.583Z,,,0,,,false,,,,false,,,,,,,,,2024-09-26T14:25:27.583000+00:00,false,3,method1909,
1288655662561099837,,,,,,f299d2f98a380b47370b6d42f7398186,,,,,,,,0,0,,1260176972202381359,,0,_kafkasdaughter,2024-09-26T00:18:10.878000+00:00,1260176972202381359,,1260185270637297716,,,2024-09-26T00:17:32.019Z,,,0,,,false,,,,false,,,,,,,,,2024-09-26T00:17:32.019000+00:00,false,3,_kafkasdaughter,
1288358524245508139,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-25T22:41:42.742000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-25T04:36:48.724Z,,,0,,,false,,,,false,,,,,,,,,2024-09-25T04:36:48.724000+00:00,false,3,method1909,
1288311449856376903,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-25T01:30:21.879000+00:00,1245743697191239704,,1260185270637297716,,,2024-09-25T01:29:45.315Z,,,0,,,false,,,,false,,,,,,,,,2024-09-25T01:29:45.315000+00:00,false,3,method1909,
1288311304406437889,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-25T01:29:41.304000+00:00,1245743697191239704,,1260185270637297716,,,2024-09-25T01:29:10.637Z,,,0,,,false,,,,false,,,,,,,,,2024-09-25T01:29:10.637000+00:00,false,3,method1909,
1288277588757839974,,,,,,f299d2f98a380b47370b6d42f7398186,,,,,,,,0,0,,1260176972202381359,,0,_kafkasdaughter,2024-09-24T23:15:25.487000+00:00,1260176972202381359,,1260185270637297716,,,2024-09-24T23:15:12.200Z,,,0,,,false,,,,false,,,,,,,,,2024-09-24T23:15:12.200000+00:00,false,3,_kafkasdaughter,
1288196347580911626,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-24T22:55:15.528000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-24T17:52:22.794Z,,,0,,,false,,,,false,,,,,,,,,2024-09-24T17:52:22.794000+00:00,false,3,method1909,
1288161453475369090,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-24T17:41:50.427000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-24T15:33:43.391Z,,,0,,,false,,,,false,,,,,,,,,2024-09-24T15:33:43.391000+00:00,false,3,method1909,
1288160918945136662,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-24T15:31:56.841000+00:00,1245743697191239704,,1260185270637297716,,,2024-09-24T15:31:35.949Z,,,0,,,false,,,,false,,,,,,,,,2024-09-24T15:31:35.949000+00:00,false,3,method1909,
1288159329626755132,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-24T15:25:59.856000+00:00,1245743697191239704,,1260185270637297716,,,2024-09-24T15:25:17.026Z,,,0,,,false,,,,false,,,,,,,,,2024-09-24T15:25:17.026000+00:00,false,3,method1909,
1288156091556958300,,,,,,f299d2f98a380b47370b6d42f7398186,,,,,,,,0,0,,1260176972202381359,,0,_kafkasdaughter,2024-09-24T15:15:26.821000+00:00,1260176972202381359,,1260185270637297716,,,2024-09-24T15:12:25.010Z,,,0,,,false,,,,false,,,,,,,,,2024-09-24T15:12:25.010000+00:00,false,3,_kafkasdaughter,
1288109376833585203,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-24T15:07:21.893000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-24T12:06:47.352Z,,,0,,,false,,,,false,,,,,,,,,2024-09-24T12:06:47.352000+00:00,false,3,method1909,
1287941610805395557,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-24T04:44:49.880000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-24T01:00:08.814Z,,,0,,,false,,,,false,,,,,,,,,2024-09-24T01:00:08.814000+00:00,false,3,method1909,
1287941280503959612,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-24T01:00:06.543000+00:00,1245743697191239704,,1260185270637297716,,,2024-09-24T00:58:50.064Z,,,0,,,false,,,,false,,,,,,,,,2024-09-24T00:58:50.064000+00:00,false,3,method1909,
1287736138299084841,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-23T21:09:52.450000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-23T11:23:40.351Z,,,0,,,false,,,,false,,,,,,,,,2024-09-23T11:23:40.351000+00:00,false,3,method1909,
1287715740849410109,,,,,,f299d2f98a380b47370b6d42f7398186,,,,,,,,0,0,,1260176972202381359,,0,_kafkasdaughter,2024-09-23T11:01:21.218000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-23T10:02:37.220Z,,,0,,,false,,,,false,,,,,,,,,2024-09-23T10:02:37.220000+00:00,false,3,_kafkasdaughter,
1287443409161949336,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-23T07:53:54.568000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-22T16:00:28.286Z,,,0,,,false,,,,false,,,,,,,,,2024-09-22T16:00:28.286000+00:00,false,3,method1909,
1287393449179615282,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-22T15:02:22.676000+00:00,1245743697191239704,1260176972202381359,1260185270637297716,,,2024-09-22T12:41:56.898Z,,,0,,,false,,,,false,,,,,,,,,2024-09-22T12:41:56.898000+00:00,false,3,method1909,
1287378292017729607,,,,,,69bf7e3c0944e0edfa08457f5087e235,,a_7f1a6455d390697420e8b3af663143b3,1737792000,1305905202578325535,,,,0,0,method1909,1245743697191239704,,0,method1909,2024-09-22T11:42:32.897000+00:00,1245743697191239704,,1260185270637297716,,,2024-09-22T11:41:43.149Z,,,0,,,false,,,,false,,,,,,,,,2024-09-22T11:41:43.149000+00:00,false,3,method1909,
